Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Sex_male,Cabin_encoded,interaction4,interaction5,interaction6,Ratio1,Ratio4
0,3,-0.0431026447727782,8,2,1.3361591794576348,False,False,True,True,0.3032166537316116,-0.0575919944720493,4.0084775383729045,1.3361591794576348,-0.0322586151675986,0.7484138232735965
0,3,1.1109467720354882,0,1,-0.1271726679199301,False,False,True,True,0.2968424733612231,-0.1412820649167874,-0.3815180037597904,-0.1271726679199301,-8.735735360486087,-7.863324850821054
1,2,0.8032002608866171,0,0,-0.1485253917280838,False,False,True,False,0.2968424733612231,-0.1192956333842839,-0.2970507834561676,-0.0,-5.407831290942454,-0.0
0,3,-0.2739125281344315,0,0,-0.8160407306065733,False,False,True,True,0.3032166537316116,0.2235237795811151,-2.44812219181972,-0.8160407306065733,0.3356603633385173,-1.2254290288386551
0,3,-0.9663421782193916,0,0,-0.7165619336211217,False,False,True,True,0.2988627251557665,0.6924440197645338,-2.149685800863365,-0.7165619336211217,1.3485815152585816,-1.3955527820833762
0,3,-2.197328222814876,4,1,0.7678594338107121,False,False,True,True,0.3032153651919821,-1.6872392050669287,2.303578301432136,0.7678594338107121,-2.86162821743302,1.302321695830742
1,3,-1.5818352005171337,0,2,0.1104479417286699,False,False,True,True,0.2988627251557665,-0.1747104420510753,0.3313438251860098,0.1104479417286699,-14.321997999773703,9.05403925458958
1,1,-0.0431026447727782,0,1,1.0976780669265336,False,False,True,False,1.0,-0.0473128277936043,1.0976780669265336,0.0,-0.0392671094298753,0.0
0,3,1.187883399822706,1,4,0.4146557174979072,False,False,True,False,0.2977793743241432,0.4925626434573376,1.2439671524937217,0.0,2.8647462212520955,0.0
0,1,-0.0431026447727782,0,0,0.341567378433701,False,False,True,True,0.2968424733612231,-0.0147224573785969,0.341567378433701,0.341567378433701,-0.126190753257617,2.9276800512555448
0,3,-0.120039272559996,0,0,1.1248955097361604,False,False,True,True,0.3032166537316116,-0.1350316386947346,3.374686529208481,1.1248955097361604,-0.106711486996824,0.8889714567662785
0,1,2.41886944441819,0,0,0.5975333003696796,False,False,True,True,0.3834269662921348,1.4453550422865744,0.5975333003696796,0.5975333003696796,4.048091450169712,1.673546895848857
0,3,-1.9665183394532224,4,1,0.457519539438721,False,True,False,True,0.2988627251557665,-0.8997205649644366,1.3725586183161629,0.457519539438721,-4.298217168748074,2.185699000367912
1,3,-2.197328222814876,1,1,-0.4814557804928133,False,False,True,False,0.2977793743241432,1.0579163745142224,-1.44436734147844,-0.0,4.563925311200361,-0.0
0,3,-0.6585956670705204,0,0,-0.798539974052802,False,False,True,True,0.3032153651919821,0.5259149668937811,-2.395619922158406,-0.798539974052802,0.8247497789346385,-1.2522854615840144
0,1,2.034186305482101,0,0,0.5100012756239033,True,False,False,True,0.3834269662921348,1.0374376106525467,0.5100012756239033,0.5100012756239033,3.9885906226285535,1.9607794093782676
0,3,-0.8894055504321737,1,1,-0.806763380796033,False,False,True,True,0.2968424733612231,0.7175398287654171,-2.420290142388099,-0.806763380796033,1.1024366891251285,-1.2395208109387668
0,3,-0.0431026447727782,3,1,0.3238411962475482,False,False,True,True,0.3032153651919821,-0.0139584120446496,0.9715235887426448,0.3238411962475482,-0.1330980902745618,3.087933257372195
0,1,1.5725665387587948,0,0,0.4432836100273541,True,False,False,False,0.3834269662921348,0.6970929723092196,0.4432836100273541,0.0,3.547540453078685,0.0
0,2,0.0338339830144394,0,0,-0.3336984726090336,False,False,True,True,0.2968424733612231,-0.0112903484541984,-0.6673969452180673,-0.3336984726090336,-0.1013908836618497,-2.9967173424003524
0,3,0.4954537497377461,0,0,-3.0585777291682934,False,False,True,True,0.2988627251557665,-1.5153838047807913,-9.17573318750488,-3.0585777291682934,-0.1619882813547043,-0.3269493498443559
0,3,-0.0431026447727782,8,2,1.3361591794576348,False,False,True,False,0.2988627251557665,-0.0575919944720493,4.0084775383729045,0.0,-0.0322586151675986,0.0
0,2,-0.0431026447727782,0,0,-0.1926030564769894,True,False,False,True,0.2968424733612231,0.008301701125479,-0.3852061129539788,-0.1926030564769894,0.2237900351177854,-5.192025600691708
0,3,-1.5818352005171337,4,2,0.5322916934007406,False,False,True,True,0.2977793743241432,-0.8419977375641651,1.5968750802022216,0.5322916934007406,-2.971745041541039,1.878669181574361
1,2,-2.197328222814876,2,1,0.750263780890198,False,False,True,True,1.0,-1.648575780305828,1.500527561780396,0.750263780890198,-2.92874090257658,1.3328645544017688
1,3,-1.9665183394532224,0,2,0.1800041951014629,False,False,True,False,0.2968424733612231,-0.3539815508455426,0.5400125853043887,0.0,-10.924847270058098,0.0
0,1,-0.0431026447727782,0,0,1.0011105492142125,False,False,True,True,0.3828892005610098,-0.0431505123810611,1.0011105492142125,1.0011105492142125,-0.0430548302648595,0.998890682737202
1,3,-0.0431026447727782,1,0,-0.1640522996256444,False,True,False,False,0.3032166537316116,0.0070710879949215,-0.4921568988769333,-0.0,0.2627372177722312,-0.0
1,1,1.187883399822706,0,0,0.365260935704026,False,False,True,True,0.2968424733612231,0.4338874021265213,0.365260935704026,0.365260935704026,3.25215013079104,2.737768817441535
0,3,0.8032002608866171,1,1,-0.1640522996256444,False,True,False,True,0.2988627251557665,-0.1317668498583671,-0.4921568988769333,-0.1640522996256444,-4.896001230823721,-6.095617082369025
0,3,0.4954537497377461,0,0,-0.8019236166026618,False,False,True,True,0.2968424733612231,-0.3973160628490434,-2.4057708498079853,-0.8019236166026618,-0.6178315982720761,-1.2470015588722605
1,2,0.187707238588875,0,0,-0.3336984726090336,False,False,True,False,0.2988627251557665,-0.062637618814767,-0.6673969452180673,-0.0,-0.5625055371733625,-0.0
0,2,-0.812468922644956,0,0,-0.3336984726090336,False,False,True,True,0.2988627251557665,0.2711196385289289,-0.6673969452180673,-0.3336984726090336,2.4347397106514697,-2.9967173424003524
1,3,-0.812468922644956,1,0,-0.806763380796033,False,False,True,False,0.3032166537316116,0.6554701748247553,-2.420290142388099,-0.0,1.007072137859422,-0.0
1,2,-2.0434549672404403,1,1,0.3444394801955362,False,False,True,True,0.4600025702798137,-0.7038465667192837,0.6888789603910724,0.3444394801955362,-5.932696699229668,2.903267649319137
1,1,1.1109467720354882,0,0,0.4082334475616762,True,False,False,False,0.3842917251051893,0.4535256308055629,0.4082334475616762,0.0,2.721351664521917,0.0
1,1,2.1880595610565368,0,0,2.097794920021772,True,False,False,False,0.3842917251051893,4.590100231889471,2.097794920021772,0.0,1.043028343797223,0.0
0,3,-0.0431026447727782,0,0,-0.8189865811572414,False,True,False,True,0.3032166537316116,0.0353004876812927,-2.4569597434717245,-0.8189865811572414,0.0526292441957639,-1.2210212267299712
0,3,0.9570735164610528,0,1,-0.7445391097425897,False,False,True,True,0.2988627251557665,-0.712578663904122,-2.233617329227769,-0.7445391097425897,-1.285457679707306,-1.3431127887233902
1,3,-0.0431026447727782,0,0,-0.8189865811572414,False,True,False,False,0.2977793743241432,0.0353004876812927,-2.4569597434717245,-0.0,0.0526292441957639,-0.0
0,2,-0.4277857837088671,0,0,-0.3336984726090336,False,False,True,False,0.2988627251557665,0.1427514626275073,-0.6673969452180673,-0.0,1.281953076872688,-0.0
0,3,-0.120039272559996,0,0,-0.6307359423566569,False,False,True,True,0.2988627251557665,0.0757130836979366,-1.8922078270699707,-0.6307359423566569,0.190316207621665,-1.58544952466739
0,3,-0.0431026447727782,8,2,1.3361591794576348,False,False,True,True,0.2977793743241432,-0.0575919944720493,4.0084775383729045,1.3361591794576348,-0.0322586151675986,0.7484138232735965
0,3,0.3415804941633105,0,0,-0.9787286015064478,False,False,True,True,0.2988627251557665,-0.3343145993543382,-2.936185804519344,-0.9787286015064478,-0.3490043037850879,-1.0217337047888573
0,3,1.226351713716315,0,0,-0.8828741679067217,True,False,False,True,0.3032153651919821,-1.0827142488082735,-2.648622503720165,-0.8828741679067217,-1.3890447340009644,-1.132664241803542
1,3,-0.8894055504321737,0,0,-0.7841792430073967,False,False,True,True,0.2977793743241432,0.697453371264479,-2.35253772902219,-0.7841792430073967,1.1341865502856523,-1.2752186555779157
0,3,-2.120391595027658,0,1,-0.5401781836878246,False,False,True,False,0.4600025702798137,1.1453892805089696,-1.6205345510634737,-0.0,3.9253558530476633,-0.0
0,3,0.187707238588875,1,0,-0.1423794216910609,False,False,True,True,0.2968424733612231,-0.02672564807751,-0.4271382650731827,-0.1423794216910609,-1.3183593272078866,-7.023486878390542
1,3,-0.2739125281344315,0,0,0.0235462899473237,True,False,False,True,0.3032153651919821,-0.0064496238076578,0.0706388698419712,0.0235462899473237,-11.632937874595576,42.469535635428585
1,3,-1.0432788060066092,0,0,-0.8189865811572414,False,True,False,False,0.2977793743241432,0.8544313425251617,-2.4569597434717245,-0.0,1.2738655675315695,-0.0
1,1,0.8032002608866171,0,0,0.5198636196706229,True,False,False,True,0.3842917251051893,0.4175545949449054,0.5198636196706229,0.5198636196706229,1.545021098794164,1.9235814205148336
0,3,-0.4277857837088671,0,0,-0.9050797531497122,False,False,True,True,0.2988627251557665,0.3871802515201776,-2.715239259449137,-0.9050797531497122,0.4726498214330352,-1.1048750085503092
1,2,0.4185171219505283,0,0,0.1329851701219792,False,False,True,False,0.2968424733612231,0.0556565706615521,0.2659703402439584,0.0,3.1470961879933537,0.0
0,3,-0.5816590392833026,0,0,-0.8797405693934278,False,False,True,True,0.3032166537316116,0.5117090544119268,-2.639221708180284,-0.8797405693934278,0.6611710992075205,-1.136698743687005
0,2,0.0338339830144394,0,0,-0.3336984726090336,False,False,True,True,0.3032166537316116,-0.0112903484541984,-0.6673969452180673,-0.3336984726090336,-0.1013908836618497,-2.9967173424003524
0,3,-0.0431026447727782,1,0,-0.8189865811572414,False,True,False,True,0.2988627251557665,0.0353004876812927,-2.4569597434717245,-0.8189865811572414,0.0526292441957639,-1.2210212267299712
1,1,0.1107706108016572,1,0,1.834129231109428,True,False,False,False,1.0,0.2031676152191653,1.834129231109428,0.0,0.0603941145055816,0.0
1,3,-0.1969759003472138,0,0,-0.798539974052802,False,False,True,False,0.2968424733612231,0.1572931303522914,-2.395619922158406,-0.0,0.2466700562872374,-0.0
0,2,0.9570735164610528,1,0,0.3819897971587497,False,False,True,True,0.2977793743241432,0.3655923184189688,0.7639795943174994,0.3819897971587497,2.505494972849513,2.617870967858374
1,1,0.187707238588875,0,0,1.4303920040723752,True,False,False,False,0.3842917251051893,0.2684949331840324,1.4303920040723752,0.0,0.1312278298917122,0.0
0,2,0.0338339830144394,0,0,-0.5368057694182641,False,False,True,True,0.2977793743241432,-0.0181622772845506,-1.0736115388365282,-0.5368057694182641,-0.0630283520445492,-1.8628711853892683
1,3,-1.0432788060066092,0,0,-0.7841792430073967,False,False,True,True,0.2988627251557665,0.8181175843399234,-2.35253772902219,-0.7841792430073967,1.3304085963886811,-1.2752186555779157
0,2,-0.1969759003472138,0,0,-0.3336984726090336,False,False,True,True,0.3032166537316116,0.0657305570866544,-0.6673969452180673,-0.3336984726090336,0.5902810966054193,-2.9967173424003524
0,3,1.6495031665460127,0,0,-0.7841792430073967,False,False,True,True,0.2968424733612231,-1.2935061444803562,-2.35253772902219,-0.7841792430073967,-2.103477210414321,-1.2752186555779157
0,3,-0.0431026447727782,0,0,-0.8019236166026618,False,False,True,True,0.2977793743241432,0.0345650287813261,-2.4057708498079853,-0.8019236166026618,0.0537490652231717,-1.2470015588722605
1,1,0.6493270053121817,1,0,1.5989745568795648,False,False,True,True,1.0,1.0382573605889804,1.5989745568795648,1.5989745568795648,0.4060896419636333,0.6254008206056278
0,3,-0.5816590392833026,0,0,-0.6455926003653025,False,False,True,True,0.2968424733612231,0.375514771696891,-1.936777801095908,-0.6455926003653025,0.9009691854494248,-1.5489644699058809
1,2,-0.812468922644956,0,0,-0.5368057694182641,False,False,True,True,0.2977793743241432,0.4361380051488536,-1.0736115388365282,-0.5368057694182641,1.5135249450195511,-1.8628711853892683
0,3,-0.6970639809641292,0,0,-0.8797405693934278,False,False,True,True,0.2988627251557665,0.6132354635170326,-2.639221708180284,-0.8797405693934278,0.7923517514313883,-1.136698743687005
0,2,-0.8894055504321737,0,0,-0.3336984726090336,False,False,True,True,0.2977793743241432,0.2967932737092132,-0.6673969452180673,-0.3336984726090336,2.665297037407226,-2.9967173424003524
0,3,-0.0431026447727782,3,1,0.3238411962475482,False,False,True,False,0.2977793743241432,-0.0139584120446496,0.9715235887426448,0.0,-0.1330980902745618,0.0
1,1,0.4185171219505283,1,0,1.5221510751129648,False,False,True,False,0.0,0.6370462871301804,1.5221510751129648,0.0,0.2749511062293659,0.0
0,3,-0.0431026447727782,0,0,-0.8160407306065733,False,False,True,True,0.2988627251557665,0.0351735137314535,-2.44812219181972,-0.8160407306065733,0.0528192321242832,-1.2254290288386551
0,2,2.264996188843755,0,0,-0.2974659859684506,False,False,True,True,0.2977793743241432,-0.6737593245291905,-0.5949319719369013,-0.2974659859684506,-7.614303132741978,-3.3617288939585195
1,3,-1.8895817116660047,4,2,0.5322916934007406,False,False,True,False,0.2988627251557665,-1.0058086491217677,1.5968750802022216,0.0,-3.5498989277734534,0.0
0,2,-0.4277857837088671,0,0,-0.5368057694182641,False,False,True,True,0.2968424733612231,0.2296378767700335,-1.0736115388365282,-0.5368057694182641,0.7969098099904145,-1.8628711853892683
0,3,-0.0431026447727782,0,0,-0.8428609376877135,False,False,True,False,0.3032153651919821,0.0363295355900043,-2.5285828130631405,-0.0,0.0511385008433599,-0.0
0,2,1.1109467720354882,1,0,0.3444394801955362,False,False,True,True,0.2988627251557665,0.3826539286848124,0.6888789603910724,0.3444394801955362,3.225375823366156,2.903267649319137
1,2,-1.658771828304351,0,2,0.3539558601651709,False,False,True,False,0.2968424733612231,-0.5871320093052199,0.7079117203303419,0.0,-4.686380464305062,0.0
0,2,-0.812468922644956,0,0,-0.5368057694182641,False,False,True,True,0.3032153651919821,0.4361380051488536,-1.0736115388365282,-0.5368057694182641,1.5135249450195511,-1.8628711853892683
0,2,0.2646438663760928,0,0,-0.3886024739916458,False,False,True,True,0.2968424733612231,-0.1028412612004641,-0.7772049479832916,-0.3886024739916458,-0.6810143632327521,-2.573323812708145
0,3,-0.0431026447727782,1,0,-0.2316612596882322,True,False,False,False,0.2977793743241432,0.0099852129839562,-0.6949837790646967,-0.0,0.186058924270659,-0.0
1,3,-0.0431026447727782,1,0,-0.1640522996256444,False,True,False,False,0.2977793743241432,0.0070710879949215,-0.4921568988769333,-0.0,0.2627372177722312,-0.0
0,2,-0.0431026447727782,0,0,-0.5368057694182641,False,False,True,True,0.2988627251557665,0.0231377483912133,-1.0736115388365282,-0.5368057694182641,0.080294674961278,-1.8628711853892683
0,3,-0.5816590392833026,0,0,-0.8955045384601199,False,False,True,True,0.2968424733612231,0.5208783095145507,-2.68651361538036,-0.8955045384601199,0.6495322070433103,-1.116688924569346
0,3,0.0338339830144394,0,0,-0.8828741679067217,True,False,False,True,0.2977793743241432,-0.0298711496008434,-2.648622503720165,-0.8828741679067217,-0.038322542718244,-1.132664241803542
0,1,1.1109467720354882,2,0,1.5989745568795648,False,True,False,True,1.0,1.7763756225322276,1.5989745568795648,1.5989745568795648,0.6947870228801677,0.6254008206056278
0,3,-0.3508491559216493,0,0,-0.8160407306065733,False,False,True,False,0.3032166537316116,0.2863072015310023,-2.44812219181972,-0.0,0.4299407404099287,-0.0
1,2,-0.4277857837088671,0,2,-0.2286058134653583,False,False,True,False,0.3032166537316116,0.0977943170736813,-0.4572116269307166,-0.0,1.8712812995619268,-0.0
1,1,0.5723903775249639,1,1,1.0515683442816504,False,False,True,True,1.0,0.6019076015766751,1.0515683442816504,1.0515683442816504,0.5443206622161838,0.9509605395007608
0,2,1.880313049907666,1,0,0.3444394801955362,False,False,True,True,0.3032153651919821,0.6476540495150798,0.6888789603910724,0.3444394801955362,5.459052048389527,2.903267649319137
0,3,-0.0431026447727782,0,0,-0.8797405693934278,False,False,True,True,0.2977793743241432,0.0379191452547666,-2.639221708180284,-0.8797405693934278,0.0489947221628043,-1.136698743687005
0,3,-0.0431026447727782,1,1,-0.5401781836878246,False,False,True,False,0.4596812488060475,0.0232831083655008,-1.6205345510634737,-0.0,0.0797933831361242,-0.0
0,1,2.4958060722054083,0,0,0.365260935704026,False,False,True,True,0.3842917251051893,0.9116204612695374,0.365260935704026,0.365260935704026,6.832940038865203,2.737768817441535
0,3,0.0338339830144394,1,0,-0.1271726679199301,False,False,True,True,0.2968424733612231,-0.0043027578863038,-0.3815180037597904,-0.1271726679199301,-0.2660475994396994,-7.863324850821054
0,3,0.8801368886738349,0,2,0.0953479370496505,False,False,True,False,0.2968424733612231,0.0839192366563481,0.2860438111489517,0.0,9.230791099502454,0.0
1,3,-0.0431026447727782,0,2,-0.1800831698720664,True,False,False,False,0.2968424733612231,0.0077620609005515,-0.5402495096161992,-0.0,0.2393485454715118,-0.0
1,1,-0.0431026447727782,0,0,1.4685301291949246,True,False,False,False,0.2988627251557665,-0.063297532496811,1.4685301291949246,0.0,-0.0293508753520827,0.0
1,1,0.0338339830144394,0,0,1.5584783893656835,False,False,True,False,0.3842917251051893,0.0527295313541695,1.5584783893656835,0.0,0.0217096260335122,0.0
1,1,0.4185171219505283,0,0,3.385293743818228,True,False,False,False,0.2968424733612231,1.4168033946199337,3.385293743818228,0.0,0.1236280079726518,0.0
1,2,1.5725665387587948,0,1,0.3444394801955362,False,False,True,False,0.2968424733612231,0.5416540011829728,0.6888789603910724,0.0,4.565581558380178,0.0
0,3,-0.0431026447727782,0,0,-0.8189865811572414,False,True,False,True,0.2988627251557665,0.0353004876812927,-2.4569597434717245,-0.8189865811572414,0.0526292441957639,-1.2210212267299712
1,3,-2.0434549672404403,4,2,0.5322916934007406,False,False,True,True,0.2968424733612231,-1.0877141049005687,1.5968750802022216,0.5322916934007406,-3.838975870889661,1.878669181574361
0,1,1.7264397943332304,1,1,1.4743073772537167,False,False,True,True,1.0,2.545302925169871,1.4743073772537167,1.4743073772537167,1.171017537434545,0.6782846070151
0,1,0.8032002608866171,0,0,-3.0585777291682934,False,False,True,True,0.3842917251051893,-2.45665043000997,-3.0585777291682934,-3.0585777291682934,-0.2626058030916965,-0.3269493498443559
0,3,-0.0431026447727782,0,0,-0.8189865811572414,False,True,False,False,0.3032166537316116,0.0353004876812927,-2.4569597434717245,-0.0,0.0526292441957639,-0.0
0,2,0.4954537497377461,0,0,-0.5368057694182641,False,False,True,True,0.2977793743241432,-0.2659624313391348,-1.0736115388365282,-0.5368057694182641,-0.9229665140795132,-1.8628711853892683
0,3,-1.0432788060066092,4,1,0.7678594338107121,False,False,True,True,0.2988627251557665,-0.8010914732869506,2.303578301432136,0.7678594338107121,-1.358684623862799,1.302321695830742
1,3,-0.3508491559216493,1,0,-0.8160407306065733,False,False,True,True,0.3032166537316116,0.2863072015310023,-2.44812219181972,-0.8160407306065733,0.4299407404099287,-1.2254290288386551
1,1,2.1880595610565368,0,1,2.14527242190355,False,False,True,False,1.0,4.693983833816976,2.14527242190355,0.0,1.019944851160218,0.0
1,1,0.4185171219505283,0,0,2.0186331792044068,False,False,True,False,0.3842917251051893,0.8448325484344734,2.0186331792044068,0.0,0.2073269805837018,0.0
0,1,-0.0431026447727782,0,0,0.5198636196706229,False,False,True,True,0.3032166537316116,-0.0224074969289535,0.5198636196706229,0.5198636196706229,-0.0829114466599671,1.9235814205148336
1,3,-0.3508491559216493,0,0,-3.0585777291682934,False,False,True,True,0.2968424733612231,1.0730994145994508,-9.17573318750488,-3.0585777291682934,0.1147099034220243,-0.3269493498443559
1,2,0.8801368886738349,0,1,0.0600711254399584,False,False,True,False,0.2977793743241432,0.0528708134438606,0.1201422508799169,0.0,14.651579810229096,0.0
0,1,0.5723903775249639,0,1,0.4770416648490861,True,False,False,True,0.3834269662921348,0.2730540586381057,0.4770416648490861,0.4770416648490861,1.1998750207826012,2.0962529558426595
1,3,-0.0431026447727782,0,0,-0.8189865811572414,False,True,False,False,0.2988627251557665,0.0353004876812927,-2.4569597434717245,-0.0,0.0526292441957639,-0.0
1,1,2.572742699992626,1,0,1.452419049919151,False,False,True,False,0.3828892005610098,3.736700508009721,1.452419049919151,0.0,1.7713501486611856,0.0
0,3,1.187883399822706,0,0,-0.8189865811572414,False,False,True,False,0.3032166537316116,-0.9728605644342384,-2.4569597434717245,-0.0,-1.4504308460636894,-0.0
0,2,-0.0431026447727782,0,0,-3.0585777291682934,False,False,True,True,0.2977793743241432,0.1318327893702718,-6.117155458336587,-3.0585777291682934,0.014092381685032,-0.3269493498443559
0,3,-1.7357084560915692,4,1,0.457519539438721,False,True,False,True,0.3032166537316116,-0.7941205334309082,1.3725586183161629,0.457519539438721,-3.7937362374094743,2.185699000367912
1,3,0.4185171219505283,1,1,0.0971716406458445,False,False,True,False,0.2977793743241432,0.0406679953783098,0.2915149219375335,0.0,4.306988326726641,0.0
0,3,2.7266159555670617,0,0,-0.8189865811572414,False,True,False,True,0.2988627251557665,-2.2330618795786528,-2.4569597434717245,-0.8189865811572414,-3.329255958888006,-1.2210212267299712
0,3,-0.120039272559996,0,0,-0.806763380796033,False,False,True,True,0.3032166537316116,0.0968432893587988,-2.420290142388099,-0.806763380796033,0.1487911764680659,-1.2395208109387668
0,3,-1.0432788060066092,0,0,-0.6307359423566569,False,False,True,True,0.3032153651919821,0.6580334408473064,-1.8922078270699707,-0.6307359423566569,1.6540658870787408,-1.58544952466739
1,3,-0.812468922644956,0,0,-0.7841792430073967,False,False,True,True,0.3032153651919821,0.6371212647267567,-2.35253772902219,-0.7841792430073967,1.0360755272341382,-1.2752186555779157
0,1,-0.0431026447727782,0,0,0.3444394801955362,False,False,True,True,0.3842917251051893,-0.0148462525605885,0.3444394801955362,0.3444394801955362,-0.1251385141689018,2.903267649319137
0,3,0.2646438663760928,0,0,-0.7165619336211217,True,False,False,True,0.3032153651919821,-0.1896337206114228,-2.149685800863365,-0.7165619336211217,-0.3693244839824575,-1.3955527820833762
1,3,0.0338339830144394,0,0,-0.6307359423566569,False,False,True,True,0.3032153651919821,-0.0213403091602916,-1.8922078270699707,-0.6307359423566569,-0.0536420722878476,-1.58544952466739
0,3,-0.5816590392833026,0,0,-0.8019236166026618,False,False,True,True,0.3032153651919821,0.4664461204116957,-2.4057708498079853,-0.8019236166026618,0.7253297287184197,-1.2470015588722605
1,2,0.9570735164610528,0,0,-0.3336984726090336,False,False,True,True,0.3032166537316116,-0.3193739706176101,-0.6673969452180673,-0.3336984726090336,-2.8680788047309256,-2.9967173424003524
1,3,-0.5816590392833026,0,0,-0.8189865811572414,False,True,False,False,0.3032166537316116,0.4763709479818376,-2.4569597434717245,-0.0,0.7102180336842747,-0.0
1,1,-0.2739125281344315,0,0,1.464014258564117,False,False,True,False,0.3032153651919821,-0.4010118467881526,1.464014258564117,0.0,-0.1870968991812148,0.0
1,1,-0.812468922644956,1,0,1.6111475224786775,True,False,False,False,0.3828892005610098,-1.309007291810341,1.6111475224786775,0.0,-0.5042796586342443,0.0
0,2,0.4954537497377461,0,0,-0.3429588030007618,True,False,False,True,1.0,-0.1699202249522964,-0.6859176060015236,-0.3429588030007618,-1.4446450868229952,-2.915802105822543
0,3,-0.4277857837088671,0,0,-0.6967178907118832,False,False,True,False,0.3032153651919821,0.2980460089021717,-2.0901536721356493,-0.0,0.614001433595698,-0.0
0,3,-0.4277857837088671,0,0,-0.8019236166026618,False,False,True,True,0.2977793743241432,0.3430515228030187,-2.4057708498079853,-0.8019236166026618,0.5334495391483488,-1.2470015588722605
0,1,-0.0431026447727782,0,0,0.4082334475616762,True,False,False,True,0.2968424733612231,-0.0175959412746175,0.4082334475616762,0.4082334475616762,-0.1055833250073569,2.449578803434325
0,3,-0.466254097602476,0,0,-0.8823470582632056,True,False,False,True,0.2977793743241432,0.4113979314227102,-2.6470411747896168,-0.8823470582632056,0.5284248337839322,-1.133340889658974
0,1,-2.120391595027658,1,2,2.132408321022389,False,False,True,False,0.459481164531565,-4.5215406810629135,2.132408321022389,0.0,-0.9943647162336294,0.0
1,1,-0.0431026447727782,0,0,0.5036031274312862,False,False,True,True,0.3842917251051893,-0.0217066267081309,0.5036031274312862,0.5036031274312862,-0.0855885168796124,1.9856906074048248
1,1,1.5725665387587948,0,1,2.6363132839087284,True,False,False,False,0.0,4.145778055960181,2.6363132839087284,0.0,0.5965021487989584,0.0
1,3,-0.0431026447727782,0,0,-0.8189865811572414,False,True,False,False,0.3032166537316116,0.0353004876812927,-2.4569597434717245,-0.0,0.0526292441957639,-0.0
1,3,-0.0431026447727782,2,0,0.233525933939218,False,True,False,True,0.2988627251557665,-0.0100655853758134,0.7005778018176543,0.233525933939218,-0.1845732679266234,4.282179641171156
0,3,-0.812468922644956,0,0,-3.0585777291682934,False,False,True,True,0.2968424733612231,2.4849993524432192,-9.17573318750488,-3.0585777291682934,0.2656361860275126,-0.3269493498443559
1,2,-0.0431026447727782,0,0,-0.3827854449853266,False,True,False,False,1.0,0.0164990650593923,-0.7655708899706533,-0.0,0.1126026220104333,-0.0
0,3,-0.0431026447727782,0,0,-0.7841792430073967,False,False,True,True,0.3032153651919821,0.0338001993495339,-2.35253772902219,-0.7841792430073967,0.0549652967189947,-1.2752186555779157
1,1,-2.203483153037853,1,2,2.132408321022389,False,False,True,True,0.0,-4.698725810770568,2.132408321022389,2.132408321022389,-1.0333307797173603,0.4689533379425884
1,1,-0.0431026447727782,0,0,1.812289926928167,True,False,False,False,0.3032153651919821,-0.078114488945669,1.812289926928167,0.0,-0.0237835260971942,0.0
1,1,-0.9663421782193916,1,0,1.7938227894866787,True,False,False,False,0.0,-1.733446621732142,1.7938227894866787,0.0,-0.5387054863406661,0.0
0,2,0.0338339830144394,1,0,0.2649756723419896,True,False,False,True,0.3032166537316116,0.0089651823972585,0.5299513446839793,0.2649756723419896,0.12768712959721,3.773931361930293
1,1,0.0338339830144394,0,0,1.1326493972880125,True,False,False,False,0.3842917251051893,0.0383220404691577,1.1326493972880125,0.0,0.0298715410924605,0.0
1,1,-0.4277857837088671,0,0,1.5182728441543658,True,False,False,False,0.3842917251051893,-0.649495538520466,1.5182728441543658,0.0,-0.2817581736747267,0.0
1,1,-0.8894055504321737,2,2,2.6962534687059603,True,False,False,False,1.0,-2.3980628004390825,2.6962534687059603,0.0,-0.329867188213219,0.0
0,2,-0.2739125281344315,1,1,0.3444394801955362,False,False,True,False,0.2977793743241432,-0.0943462888096688,0.6888789603910724,0.0,-0.7952413816759132,0.0
0,3,-0.120039272559996,0,0,-0.8019236166026618,False,False,True,True,0.3032153651919821,0.0962623275856646,-2.4057708498079853,-0.8019236166026618,0.1496891600082072,-1.2470015588722605
0,2,1.0340101442482703,1,1,0.3539558601651709,False,False,True,True,0.3032153651919821,0.3659939500269091,0.7079117203303419,0.3539558601651709,2.921296863868159,2.825211029232168
1,3,-0.2739125281344315,0,0,-0.806763380796033,False,False,True,False,0.3032166537316116,0.2209825972401225,-2.420290142388099,-0.0,0.3395202789994784,-0.0
1,2,-0.4277857837088671,1,0,0.3444394801955362,False,False,True,False,0.3032166537316116,-0.1473463129757222,0.6888789603910724,0.0,-1.2419766266805876,0.0
0,2,1.880313049907666,0,0,-0.2624619586252086,False,False,True,True,0.2977793743241432,-0.4935106459073056,-0.5249239172504172,-0.2624619586252086,-7.164135556089186,-3.8100759639151502
1,1,0.1107706108016572,0,2,2.218822021910339,False,False,True,False,0.3842917251051893,0.2457802706271764,2.218822021910339,0.0,0.0499231617983884,0.0
1,1,0.8032002608866171,1,1,2.010033264475824,True,False,False,False,0.3842917251051893,1.6144592424177604,2.010033264475824,0.0,0.3995955067420615,0.0
