,Pclass,Age,Parch,Fare,Embarked_C,interaction4,interaction5,interaction7,Ratio4
235,3,0.0338339830144394,1,0.2711522804976662,False,0.0091741616526845,0.8134568414929986,0.0,3.687964556907376
236,3,-0.7355322948577382,0,-0.806763380796033,False,0.5934005208840935,-2.420290142388099,-0.806763380796033,-0.0
237,3,-0.120039272559996,0,1.1248955097361604,False,-0.1350316386947346,3.374686529208481,1.1248955097361604,0.0
238,3,0.4954537497377461,0,-3.0585777291682934,False,-1.5153838047807913,-9.17573318750488,-3.0585777291682934,-0.0
239,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.7841792430073967,-0.0
240,1,-0.4277857837088671,2,2.6987007794454887,False,-1.1544658279308189,2.6987007794454887,0.0,0.3705486757244252
241,3,-0.0815709586663871,0,-0.8823470582632056,True,0.0719738954189962,-2.6470411747896168,-0.8823470582632056,-0.0
242,3,-0.4277857837088671,3,0.047825129435189,True,-0.0204589104764103,0.1434753883055671,0.0,20.90950953630277
243,2,0.9570735164610528,0,-0.3336984726090336,False,-0.3193739706176101,-0.6673969452180673,-0.3336984726090336,-0.0
244,1,1.880313049907666,1,1.443609675522841,False,2.714438111858569,1.443609675522841,1.443609675522841,0.0
245,3,-0.3508491559216493,0,-0.8199664648688783,False,0.2876845420833047,-2.4598993946066345,-0.8199664648688783,-0.0
246,3,-1.7357084560915692,1,0.7678594338107121,False,-1.3327801123549377,2.303578301432136,0.7678594338107121,0.0
247,3,-0.3508491559216493,0,-0.0293120756270651,False,0.0102841169920673,-0.0879362268811954,-0.0293120756270651,-0.0
248,3,-0.1969759003472138,1,-0.3731626361213422,False,0.0735040462259411,-1.1194879083640268,-0.0,-2.6797966977455574
249,3,-0.4277857837088671,0,-0.1423794216910609,False,0.0609078924921257,-0.4271382650731827,-0.0,-7.023486878390542
250,3,-0.0431026447727782,0,-0.8797405693934278,False,0.0379191452547666,-2.639221708180284,-0.8797405693934278,-0.0
251,2,-0.120039272559996,0,-0.3598396136231996,False,0.0431948854575989,-0.7196792272463993,-0.0,-2.7790158785773214
252,3,-0.812468922644956,0,-0.2286058134653583,False,0.1857351189765734,-0.6858174403960748,-0.2286058134653583,-0.0
253,3,-0.5816590392833026,0,-0.8797405693934278,False,0.5117090544119268,-2.639221708180284,-0.8797405693934278,-0.0
254,3,-0.0431026447727782,0,-0.8828741679067217,True,0.0380542116383456,-2.648622503720165,-0.0,-1.132664241803542
255,3,-0.0431026447727782,2,1.3361591794576348,False,-0.0575919944720493,4.0084775383729045,0.0,0.7484138232735965
256,1,0.9570735164610528,0,0.3553757823476229,False,0.3401207496765371,0.3553757823476229,0.3553757823476229,0.0
257,2,1.5725665387587948,0,-0.3336984726090336,False,-0.5247630520598845,-0.6673969452180673,-0.3336984726090336,-0.0
258,2,-2.0434549672404403,1,0.0215876679544729,False,-0.0441134273127049,0.0431753359089458,0.0215876679544729,0.0
259,1,-0.0431026447727782,0,2.549704552245297,True,-0.1098990095909647,2.549704552245297,2.549704552245297,0.0
260,3,-0.8894055504321737,0,-0.018385836972892,False,0.0163524654530312,-0.0551575109186761,-0.0,-54.38969144969541
261,3,-0.8894055504321737,1,-0.806763380796033,False,0.7175398287654171,-2.420290142388099,-0.806763380796033,-0.0
262,1,1.1109467720354882,0,1.5989745568795648,False,1.7763756225322276,1.5989745568795648,1.5989745568795648,0.0
263,1,-0.0431026447727782,0,0.4870824563024251,False,-0.0209945420890557,0.4870824563024251,0.4870824563024251,0.0
264,1,-0.0431026447727782,0,0.8344967423387601,False,-0.0359690166490682,0.8344967423387601,0.8344967423387601,0.0
265,3,-0.0431026447727782,0,0.2711522804976662,False,-0.0116873804256196,0.8134568414929986,0.2711522804976662,0.0
266,3,-1.0432788060066092,0,-0.8160407306065733,False,0.8513579990799869,-2.44812219181972,-0.8160407306065733,-0.0
267,3,-0.0431026447727782,0,-0.8719479292525482,False,0.0375832618549321,-2.6158437877576444,-0.8719479292525482,-0.0
268,3,-0.5816590392833026,0,-0.8019236166026618,False,0.4664461204116957,-2.4057708498079853,-0.8019236166026618,-0.0
269,2,-1.9665183394532224,1,0.2228261499229997,False,-0.4381917103333321,0.4456522998459994,0.0,4.487803609879551
270,2,-0.0431026447727782,0,-0.3336984726090336,False,0.0143832867260858,-0.6673969452180673,-0.3336984726090336,-0.0
271,3,-0.4277857837088671,0,-0.8933844909173265,False,0.3821771846004158,-2.68015347275198,-0.8933844909173265,-0.0
272,2,0.0338339830144394,0,-0.3827854449853266,False,-0.0129511562438082,-0.7655708899706533,-0.0,-2.6124295296503064
273,3,-0.0431026447727782,2,-0.1800831698720664,True,0.0077620609005515,-0.5402495096161992,-0.0,-5.552989769729253
274,3,-0.4277857837088671,0,-0.6307359423566569,False,0.2698198694143933,-1.8922078270699707,-0.6307359423566569,-0.0
275,1,1.187883399822706,1,2.218822021910339,False,2.6357018469883444,2.218822021910339,0.0,0.450689595706748
276,2,0.187707238588875,0,-0.3336984726090336,False,-0.062637618814767,-0.6673969452180673,-0.0,-2.9967173424003524
277,3,-0.6585956670705204,0,-0.798539974052802,False,0.5259149668937811,-2.395619922158406,-0.798539974052802,-0.0
278,1,0.4185171219505283,0,3.385293743818228,True,1.4168033946199337,3.385293743818228,3.385293743818228,0.0
279,3,-0.0431026447727782,2,1.3361591794576348,False,-0.0575919944720493,4.0084775383729045,0.0,0.7484138232735965
280,3,-0.0431026447727782,0,0.233525933939218,False,-0.0100655853758134,0.7005778018176543,0.233525933939218,0.0
281,1,0.4954537497377461,1,3.385293743818228,True,1.6772564793384734,3.385293743818228,3.385293743818228,0.0
282,3,0.8801368886738349,5,0.7678594338107121,False,0.6758214130130126,2.303578301432136,0.0,1.302321695830742
283,3,-0.5047224114960849,0,-0.8428609376877135,False,0.4254108050255941,-2.5285828130631405,-0.0,-1.1864353362292224
284,3,0.3415804941633105,1,-0.235288813609469,False,-0.0803700692238215,-0.7058664408284072,-0.235288813609469,-0.0
285,2,-0.0431026447727782,0,0.5824597491940529,False,-0.0251055556639527,1.1649194983881055,0.0,1.7168568323969096
286,3,-0.0431026447727782,0,0.2711522804976662,False,-0.0116873804256196,0.8134568414929986,0.2711522804976662,0.0
287,3,-1.120215433793827,0,-0.8828741679067217,True,0.9890092689869924,-2.648622503720165,-0.0,-1.132664241803542
288,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.7841792430073967,-0.0
289,3,-0.8894055504321737,0,-0.8160407306065733,False,0.7257911551802125,-2.44812219181972,-0.0,-1.2254290288386551
290,3,0.0338339830144394,0,-0.7841792430073967,False,-0.0265319071881882,-2.35253772902219,-0.7841792430073967,-0.0
291,2,0.187707238588875,0,1.3924082286355357,False,0.2613651035856033,2.784816457271071,1.3924082286355357,0.0
292,3,-1.9665183394532224,1,0.457519539438721,False,-0.8997205649644366,1.3725586183161629,0.457519539438721,0.0
293,3,-2.120391595027658,1,0.457519539438721,False,-0.9701205859867892,1.3725586183161629,0.457519539438721,0.0
294,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.7841792430073967,-0.0
295,3,-0.0431026447727782,0,0.1643797141666736,True,-0.0070852004275769,0.493139142500021,0.1643797141666736,0.0
296,1,1.4186932831843593,0,0.3417284274758476,False,0.4848078247331384,0.3417284274758476,0.0,2.926300300464986
297,3,0.1107706108016572,0,-0.8189865811572414,False,-0.0907196438331486,-2.4569597434717245,-0.8189865811572414,-0.0
298,1,1.3417566553971416,0,0.6130033879569109,False,0.8225013755721812,0.6130033879569109,0.6130033879569109,0.0
299,3,-0.2739125281344315,0,-0.1271726679199301,False,0.0348341869795485,-0.3815180037597904,-0.0,-7.863324850821054
300,3,-1.5818352005171337,2,0.936361092700485,False,-1.481168936828314,2.809083278101455,0.936361092700485,0.0
301,3,-0.812468922644956,0,-0.7841792430073967,False,0.6371212647267567,-2.35253772902219,-0.7841792430073967,-0.0
302,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.7841792430073967,-0.0
303,3,-0.5816590392833026,0,-0.6455926003653025,False,0.375514771696891,-1.936777801095908,-0.6455926003653025,-0.0
304,3,-0.0431026447727782,0,-0.8828741679067217,True,0.0380542116383456,-2.648622503720165,-0.8828741679067217,-0.0
305,2,-0.120039272559996,1,0.5824597491940529,False,-0.0699180445887318,1.1649194983881055,0.5824597491940529,0.0
306,2,-0.4277857837088671,3,0.0215876679544729,False,-0.009234897454351,0.0431753359089458,0.0,46.322743249013214
307,3,-0.9663421782193916,0,-0.7165619336211217,False,0.6924440197645338,-2.149685800863365,-0.7165619336211217,-0.0
308,3,-0.0431026447727782,0,-0.1640522996256444,False,0.0070710879949215,-0.4921568988769333,-0.1640522996256444,-0.0
309,3,-0.0431026447727782,1,0.3238411962475482,False,-0.0139584120446496,0.9715235887426448,0.0,3.087933257372195
310,3,-0.6585956670705204,0,-0.7841792430073967,False,0.5164570516513122,-2.35253772902219,-0.7841792430073967,-0.0
311,1,1.6495031665460127,0,0.365260935704026,False,0.6024990700593505,0.365260935704026,0.365260935704026,0.0
312,3,-2.0434549672404403,1,0.1364991380659541,False,-0.2789298417049126,0.4094974141978623,0.0,7.326053586630098
313,3,-2.21656237976168,1,0.047825129435189,True,-0.106007382713273,0.1434753883055671,0.0,20.90950953630277
314,3,-0.0431026447727782,0,-0.8823470582632056,True,0.0380314918186248,-2.6470411747896168,-0.8823470582632056,-0.0
315,3,0.3415804941633105,0,-0.7841792430073967,False,-0.2678603333390774,-2.35253772902219,-0.7841792430073967,-0.0
316,2,-0.8894055504321737,1,0.2228261499229997,False,-0.1981828145229476,0.4456522998459994,0.0,4.487803609879551
317,1,1.1109467720354882,0,0.4082334475616762,True,0.4535256308055629,0.4082334475616762,0.0,2.449578803434325
318,3,-0.0431026447727782,0,-0.2286058134653583,False,0.0098535151707893,-0.6858174403960748,-0.2286058134653583,-0.0
319,3,-0.0431026447727782,0,-0.6307359423566569,False,0.0271863872688225,-1.8922078270699707,-0.6307359423566569,-0.0
320,3,0.5723903775249639,0,-0.6221672631581132,False,-0.356122554642746,-1.86650178947434,-0.0,-1.607284823897697
321,2,-0.6585956670705204,0,-0.4507125974257932,False,0.2968373637587272,-0.9014251948515865,-0.4507125974257932,-0.0
322,1,0.4954537497377461,0,1.464014258564117,False,0.7253513540751179,1.464014258564117,1.464014258564117,0.0
323,3,0.187707238588875,0,-0.798539974052802,False,-0.1498917334322833,-2.395619922158406,-0.798539974052802,-0.0
324,3,-0.0431026447727782,2,0.242006638024377,False,-0.010431126151419,0.726019914073131,0.0,4.132118061568506
325,3,-0.2739125281344315,0,-0.8160407306065733,False,0.2235237795811151,-2.44812219181972,-0.8160407306065733,-0.0
326,1,3.880665372375328,0,0.4870824563024251,False,1.89020402166434,0.4870824563024251,0.4870824563024251,0.0
327,3,1.9957179915884928,0,-0.7841792430073967,False,-1.5650006239001062,-2.35253772902219,-0.7841792430073967,-0.0
328,2,2.3419328166309725,1,0.750263780890198,False,1.757067369596384,1.500527561780396,0.750263780890198,0.0
329,3,-0.0431026447727782,0,-0.8209591021193487,False,0.0353855085516292,-2.4628773063580462,-0.8209591021193487,-0.0
330,3,-0.8894055504321737,0,-0.8160407306065733,False,0.7257911551802125,-2.44812219181972,-0.8160407306065733,-0.0
331,3,-1.158683747687436,0,-0.2316612596882322,True,0.2684221365695532,-0.6949837790646967,-0.0,-4.3166475108777
332,2,-0.812468922644956,0,-0.5368057694182641,False,0.4361380051488536,-1.0736115388365282,-0.5368057694182641,-0.0
333,2,-1.9665183394532224,1,0.750263780890198,False,-1.4754074845480885,1.500527561780396,0.0,1.3328645544017688
334,3,0.2646438663760928,0,-0.7174492400289059,False,-0.1898685408098391,-2.1523477200867176,-0.7174492400289059,-0.0
335,3,-0.6585956670705204,0,-0.8209591021193487,False,0.540680107497908,-2.4628773063580462,-0.8209591021193487,-0.0
336,3,-1.5048985727299158,2,0.2711522804976662,False,-0.4080566799133996,0.8134568414929986,0.0,3.687964556907376
337,2,1.3417566553971416,0,-0.1958246500971604,False,-0.2627490275586815,-0.3916493001943209,-0.1958246500971604,-0.0
338,3,-2.120391595027658,2,0.5286989276421437,False,-1.1210487624725374,1.586096782926431,0.0,1.8914356502664635
339,2,-0.0431026447727782,0,0.3444394801955362,False,-0.0148462525605885,0.6888789603910724,0.0,2.903267649319137
340,1,-0.5816590392833026,0,1.2920564383571118,False,-0.7515363066346034,1.2920564383571118,0.0,0.7739599992021476
341,3,-0.120039272559996,0,-0.1423794216910609,False,0.0170911222073078,-0.4271382650731827,-0.1423794216910609,-0.0
342,1,-0.0431026447727782,0,0.4770416648490861,True,-0.0205617574218049,0.4770416648490861,0.4770416648490861,0.0
343,3,-0.2739125281344315,0,0.0235462899473237,True,-0.0064496238076578,0.0706388698419712,0.0235462899473237,0.0
344,3,0.2646438663760928,0,-0.6307359423566569,False,-0.166920398447634,-1.8922078270699707,-0.6307359423566569,-0.0
345,2,-0.1969759003472138,0,-0.5368057694182641,False,0.1057377997427414,-1.0736115388365282,-0.0,-1.8628711853892683
346,3,-0.1969759003472138,2,-0.4814557804928133,False,0.0948351858399424,-1.44436734147844,-0.0,-2.077033946869243
347,2,0.3415804941633105,0,-0.3336984726090336,False,-0.1139848891753356,-0.6673969452180673,-0.3336984726090336,-0.0
348,3,-0.0431026447727782,0,-0.8823470582632056,True,0.0380314918186248,-2.6470411747896168,-0.8823470582632056,-0.0
349,1,0.0338339830144394,0,0.4092826615690944,True,0.0138476626196333,0.4092826615690944,0.4092826615690944,0.0
350,3,0.0338339830144394,0,-0.1271726679199301,False,-0.0043027578863038,-0.3815180037597904,-0.1271726679199301,-0.0
351,2,-0.0431026447727782,0,-0.3827854449853266,False,0.0164990650593923,-0.7655708899706533,-0.0,-2.6124295296503064
352,3,-0.0431026447727782,0,-0.8160407306065733,False,0.0351735137314535,-2.44812219181972,-0.8160407306065733,-0.0
353,1,1.803376422120448,0,1.0306316027835165,False,1.8586167323520009,1.0306316027835165,0.0,0.9702788050543116
354,3,0.187707238588875,0,-0.798539974052802,False,-0.1498917334322833,-2.395619922158406,-0.798539974052802,-0.0
355,2,1.7264397943332304,0,-0.3336984726090336,False,-0.5761103224204531,-0.6673969452180673,-0.3336984726090336,-0.0
356,1,1.7264397943332304,1,1.4743073772537167,False,2.545302925169871,1.4743073772537167,1.4743073772537167,0.0
357,3,0.7262636330993993,5,0.5286989276421437,False,0.3839748040051397,1.586096782926431,0.0,1.8914356502664635
358,1,-2.120391595027658,2,2.132408321022389,False,-4.5215406810629135,2.132408321022389,0.0,0.4689533379425884
359,3,1.1109467720354882,0,-0.798539974052802,False,-0.8871354065152629,-2.395619922158406,-0.798539974052802,-0.0
360,2,1.6495031665460127,0,-0.3693384839068557,False,-0.609224998731662,-0.7386769678137114,-0.3693384839068557,-0.0
361,2,0.7262636330993993,0,0.3444394801955362,False,0.2501538682696787,0.6888789603910724,0.3444394801955362,0.0
362,1,1.2648200276099235,0,1.4685301291949246,True,1.8574263185543287,1.4685301291949246,1.4685301291949246,0.0
363,1,-0.9663421782193916,2,1.812289926928167,True,-1.751292195552827,1.812289926928167,1.812289926928167,0.0
364,3,0.0338339830144394,0,-0.7841792430073967,False,-0.0265319071881882,-2.35253772902219,-0.7841792430073967,-0.0
365,3,-1.5818352005171337,2,0.6233938271906204,False,-0.9861062996352185,1.8701814815718607,0.0,1.6041223964417304
366,3,-0.1969759003472138,0,-0.8135961720983267,False,0.1602588385181146,-2.44078851629498,-0.8135961720983267,-0.0
367,3,-0.6585956670705204,0,-0.7165619336211217,False,0.4719245846705446,-2.149685800863365,-0.7165619336211217,-0.0
368,3,-0.0431026447727782,0,1.1248955097361604,False,-0.048485971562651,3.374686529208481,1.1248955097361604,0.0
369,3,-0.2739125281344315,0,-0.8019236166026618,False,0.2196569251943417,-2.4057708498079853,-0.8019236166026618,-0.0
370,3,-2.0434549672404403,1,-0.1393201011784549,False,0.2846943527895543,-0.4179603035353647,-0.1393201011784549,-0.0
371,2,1.4186932831843593,0,-0.3336984726090336,False,-0.4734157816993159,-0.6673969452180673,-0.3336984726090336,-0.0
372,1,0.4954537497377461,0,2.0186331792044068,True,1.0001393779818508,2.0186331792044068,0.0,0.4953847040174603
373,3,-0.0431026447727782,0,-0.1640522996256444,False,0.0070710879949215,-0.4921568988769333,-0.0,-6.095617082369025
374,2,0.2261755524824839,0,-0.3336984726090336,False,-0.0754744364049092,-0.6673969452180673,-0.0,-2.9967173424003524
375,1,0.2646438663760928,0,1.5584783893656835,False,0.4124417466253203,1.5584783893656835,0.0,0.6416515024035784
376,2,-0.5816590392833026,2,0.8147822510349934,True,-0.4739254613621009,1.6295645020699867,0.0,1.2273217767443143
377,3,-0.812468922644956,0,-0.9442940832331416,False,0.767209596464437,-2.8328822496994253,-0.9442940832331416,-0.0
378,3,3.419045605652021,0,-0.8160407306065733,False,-2.790080474013469,-2.44812219181972,-0.8160407306065733,-0.0
379,3,0.9570735164610528,1,-0.7445391097425897,False,-0.712578663904122,-2.233617329227769,-0.7445391097425897,-0.0
380,1,0.8032002608866171,0,2.14527242190355,False,1.7230833689457965,2.14527242190355,0.0,0.4661412647595948
381,3,0.4185171219505283,1,0.0971716406458445,False,0.0406679953783098,0.2915149219375335,0.0,10.291068395609768
382,3,-0.4277857837088671,0,-0.6967178907118832,False,0.2980460089021717,-2.0901536721356493,-0.0,-1.4353011646912543
383,3,0.7262636330993993,0,-0.798539974052802,False,-0.579950542730688,-2.395619922158406,-0.798539974052802,-0.0
384,2,0.2261755524824839,0,0.4894379098126231,True,0.1106988896577421,0.9788758196252462,0.4894379098126231,0.0
385,2,-2.197328222814876,1,0.750263780890198,False,-1.648575780305828,1.500527561780396,0.750263780890198,0.0
386,3,0.3415804941633105,0,-0.9787286015064478,False,-0.3343145993543382,-2.936185804519344,-0.9787286015064478,-0.0
387,1,2.649679327779844,4,2.6987007794454887,False,7.150691667160063,2.6987007794454887,2.6987007794454887,0.0
388,3,-0.3508491559216493,0,-0.8160407306065733,False,0.2863072015310023,-2.44812219181972,-0.0,-1.2254290288386551
389,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.0,-1.2752186555779157
390,3,-2.197328222814876,2,0.112843580663265,False,-0.2479543845548792,0.3385307419897952,0.112843580663265,0.0
391,3,1.187883399822706,0,-0.91474459673667,False,-1.0866099215410057,-2.74423379021001,-0.91474459673667,-0.0
392,2,0.1107706108016572,1,0.3539558601651709,False,0.0392079068273219,0.7079117203303419,0.3539558601651709,0.0
393,3,-0.6585956670705204,0,-0.5992616204389827,False,0.3946711066627728,-1.797784861316948,-0.0,-1.66872024820722
394,3,-0.3508491559216493,0,-0.8019236166026618,False,0.2813542239986802,-2.4057708498079853,-0.8019236166026618,-0.0
395,1,-1.120215433793827,1,2.473846735064164,False,-2.771241293459345,2.473846735064164,0.0,0.40422876074983
396,3,-0.2739125281344315,0,-0.802887432760349,False,0.2199209265147506,-2.408662298281047,-0.802887432760349,-0.0
397,2,0.0338339830144394,0,-0.5368057694182641,False,-0.0181622772845506,-1.0736115388365282,-0.5368057694182641,-0.0
398,1,-0.4277857837088671,0,1.3324938581871215,True,-0.5700219294118298,1.3324938581871215,0.0,0.7504725022601721
399,2,0.4185171219505283,0,-0.5368057694182641,False,-0.2246624056633708,-1.0736115388365282,-0.5368057694182641,-0.0
400,2,3.1112990945031505,0,-0.5368057694182641,False,-1.670163304315112,-1.0736115388365282,-0.5368057694182641,-0.0
401,1,-0.0431026447727782,0,-3.0585777291682934,False,0.1318327893702718,-3.0585777291682934,-3.0585777291682934,-0.0
402,3,-0.6585956670705204,0,-0.1271726679199301,False,0.0837553680618641,-0.3815180037597904,-0.1271726679199301,-0.0
403,3,-0.8894055504321737,1,-0.6455926003653025,False,0.5741936420828403,-1.936777801095908,-0.0,-1.5489644699058809
404,3,-0.0431026447727782,0,-0.774244266805356,False,0.0333719755994714,-2.322732800416068,-0.0,-1.291582053459879
405,3,-2.197328222814876,2,0.936361092700485,False,-2.057492655736552,2.809083278101455,0.936361092700485,0.0
406,3,-0.0431026447727782,2,1.3361591794576348,False,-0.0575919944720493,4.0084775383729045,0.0,0.7484138232735965
407,3,-0.2739125281344315,0,1.1248955097361604,False,-0.3081229729589018,3.374686529208481,1.1248955097361604,0.0
408,3,-0.3508491559216493,0,-0.8160407306065733,False,0.2863072015310023,-2.44812219181972,-0.8160407306065733,-0.0
409,2,-0.0431026447727782,0,-3.0585777291682934,False,0.1318327893702718,-6.117155458336587,-3.0585777291682934,-0.0
410,3,-0.7355322948577382,0,-0.6307359423566569,False,0.4639266551308499,-1.8922078270699707,-0.6307359423566569,-0.0
411,1,1.880313049907666,0,1.4564440718289613,True,2.738570794720654,1.4564440718289613,0.0,0.6866037765145546
412,3,-0.5816590392833026,0,-0.7841792430073967,False,0.4561249451135899,-2.35253772902219,-0.7841792430073967,-0.0
413,2,2.264996188843755,0,-0.2974659859684506,False,-0.6737593245291905,-0.5949319719369013,-0.2974659859684506,-0.0
414,2,1.880313049907666,3,0.2228261499229997,False,0.4189829175608984,0.4456522998459994,0.0,4.487803609879551
415,1,-0.1969759003472138,0,0.5036031274312862,False,-0.0991976794434502,0.5036031274312862,0.5036031274312862,0.0
416,1,0.1107706108016572,0,1.0408277503255374,False,0.1152931256428746,1.0408277503255374,1.0408277503255374,0.0
417,1,-0.5816590392833026,0,2.0186331792044068,True,-1.174156235681434,2.0186331792044068,2.0186331792044068,0.0
418,1,0.2646438663760928,0,-1.208550389612567,False,-0.3198354478174031,-1.208550389612567,-1.208550389612567,-0.0
419,3,-1.8126450838787869,1,-0.3731626361213422,False,0.6764114178525996,-1.1194879083640268,-0.3731626361213422,-0.0
420,3,-1.8895817116660047,2,0.5322916934007406,False,-1.0058086491217677,1.5968750802022216,0.0,1.878669181574361
421,1,0.7262636330993993,0,-3.0585777291682934,False,-2.221333773702676,-3.0585777291682934,-3.0585777291682934,-0.0
422,3,-0.3893174698152582,0,-0.7841792430073967,False,0.3052946787692842,-2.35253772902219,-0.7841792430073967,-0.0
423,2,1.880313049907666,0,-0.2624619586252086,False,-0.4935106459073056,-0.5249239172504172,-0.2624619586252086,-0.0
424,3,-0.0431026447727782,0,-0.8428609376877135,False,0.0363295355900043,-2.5285828130631405,-0.8428609376877135,-0.0
425,3,-0.0431026447727782,0,-0.8019236166026618,False,0.0345650287813261,-2.4057708498079853,-0.8019236166026618,-0.0
426,3,0.0338339830144394,0,-0.8823470582632056,True,-0.0298533153821179,-2.6470411747896168,-0.8823470582632056,-0.0
427,3,-0.0431026447727782,0,-0.8038521494426432,False,0.0346481536472605,-2.411556448327929,-0.0,-1.244009860138282
428,1,0.4185171219505283,0,3.385293743818228,True,1.4168033946199337,3.385293743818228,0.0,0.2953953410471593
429,1,-0.6585956670705204,0,1.452419049919151,False,-0.9565568930474349,1.452419049919151,0.0,0.6885065298858929
430,1,0.187707238588875,0,0.5036031274312862,True,0.094529952394848,0.5036031274312862,0.5036031274312862,0.0
431,3,-1.0432788060066092,0,-0.6307359423566569,False,0.6580334408473064,-1.8922078270699707,-0.6307359423566569,-0.0
432,3,-0.5816590392833026,0,-0.8797405693934278,False,0.5117090544119268,-2.639221708180284,-0.0,-1.136698743687005
433,3,-0.0431026447727782,0,-0.8019236166026618,False,0.0345650287813261,-2.4057708498079853,-0.8019236166026618,-0.0
434,1,0.6493270053121817,0,1.5989745568795648,False,1.0382573605889804,1.5989745568795648,1.5989745568795648,0.0
435,3,-0.0431026447727782,2,1.3361591794576348,False,-0.0575919944720493,4.0084775383729045,1.3361591794576348,0.0
436,2,-0.3508491559216493,0,0.3444394801955362,False,-0.1208463008926955,0.6888789603910724,0.3444394801955362,0.0
437,2,0.2646438663760928,2,0.4092826615690944,False,0.108314145998343,0.8185653231381889,0.0,2.443299201012408
438,3,-0.0431026447727782,0,-0.1271726679199301,False,0.0054814783301592,-0.3815180037597904,-0.0,-7.863324850821054
439,1,-0.8894055504321737,0,1.7938227894866787,True,-1.5954359454611768,1.7938227894866787,1.7938227894866787,0.0
440,3,-0.0431026447727782,0,-0.1271726679199301,False,0.0054814783301592,-0.3815180037597904,-0.1271726679199301,-0.0
441,3,-0.0431026447727782,0,-0.8019236166026618,False,0.0345650287813261,-2.4057708498079853,-0.8019236166026618,-0.0
442,3,-2.120391595027658,1,0.7678594338107121,False,-1.6281626896149302,2.303578301432136,0.7678594338107121,0.0
443,3,-2.2419514669314617,1,-0.7322606388880221,True,1.6416928135311704,-2.196781916664066,-0.7322606388880221,-0.0
444,2,-0.2739125281344315,0,-0.5368057694182641,False,0.1470378254185054,-1.0736115388365282,-0.5368057694182641,-0.0
445,3,0.8801368886738349,0,-0.8955045384601199,False,-0.7881665782735885,-2.68651361538036,-0.8955045384601199,-0.0
446,1,1.4186932831843593,0,1.4362199751817062,True,2.037555631965494,1.4362199751817062,1.4362199751817062,0.0
447,2,1.4186932831843593,2,1.2673242399099218,False,1.7979443867769296,2.534648479819844,0.0,0.7890640520464419
448,1,1.4186932831843593,0,0.7656365698356679,True,1.0862034589861749,0.7656365698356679,0.0,1.3061027116489938
449,3,-1.9665183394532224,2,0.5286989276421437,False,-1.0396961372575275,1.586096782926431,0.5286989276421437,0.0
450,1,0.7262636330993993,0,1.114140203521088,False,0.8091595119913296,1.114140203521088,0.0,0.8975531058296222
451,3,0.2646438663760928,0,-0.1423794216910609,False,-0.0376798406487144,-0.4271382650731827,-0.0,-7.023486878390542
452,2,-0.0431026447727782,0,-0.5368057694182641,False,0.0231377483912133,-1.0736115388365282,-0.5368057694182641,-0.0
453,1,1.4956299109715772,1,1.812289926928167,True,2.7105150220662604,1.812289926928167,1.812289926928167,0.0
454,3,-0.0431026447727782,2,1.3361591794576348,False,-0.0575919944720493,4.0084775383729045,1.3361591794576348,0.0
455,3,-0.0431026447727782,0,-0.8823470582632056,True,0.0380314918186248,-2.6470411747896168,-0.8823470582632056,-0.0
456,1,0.9570735164610528,0,1.0408277503255374,False,0.9961486750343086,1.0408277503255374,1.0408277503255374,0.0
457,1,0.4954537497377461,2,1.3571652197109427,False,0.6724125971194386,1.3571652197109427,0.0,0.736829964013509
458,1,2.41886944441819,0,0.5975333003696796,False,1.4453550422865744,0.5975333003696796,0.5975333003696796,0.0
459,3,-0.8894055504321737,0,-0.9442940832331416,False,0.8398603988678173,-2.8328822496994253,-0.0,-1.05899212730014
460,3,-0.8894055504321737,0,-0.8494271027413144,False,0.7554851798656453,-2.548281308223943,-0.0,-1.1772640604152482
461,2,-2.2227173099846573,1,-0.2286058134653583,False,0.5081260987525755,-0.4572116269307166,-0.2286058134653583,-0.0
462,3,0.187707238588875,0,1.1248955097361604,False,0.2111510298335996,3.374686529208481,1.1248955097361604,0.0
463,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.7841792430073967,-0.0
464,3,-0.0431026447727782,0,-0.7841792430073967,False,0.0338001993495339,-2.35253772902219,-0.7841792430073967,-0.0
465,3,-0.0431026447727782,0,-0.2316612596882322,True,0.0099852129839562,-0.6949837790646967,-0.0,-4.3166475108777
466,3,-1.0432788060066092,0,-0.7841792430073967,False,0.8181175843399234,-2.35253772902219,-0.7841792430073967,-0.0
467,1,0.1107706108016572,0,1.1339105535671157,False,0.1256039646130747,1.1339105535671157,1.1339105535671157,0.0
468,1,1.4186932831843593,0,0.365260935704026,False,0.5181932360929359,0.365260935704026,0.365260935704026,0.0
469,3,-0.5816590392833026,0,-0.8828741679067217,True,0.513531740312669,-2.648622503720165,-0.8828741679067217,-0.0
